day	S
22857	2.444288581
22858	2.440648183
22859	2.436502309
22860	2.434442656
22861	2.429353501
22862	2.42068786
22863	2.412387988
22864	2.405854928
22865	2.400929451
22866	2.39841053
22867	2.394220219
22868	2.39041824
22869	2.384781411
22870	2.379621433
22871	2.37783198
22872	2.377079979
22873	2.378183136
22874	2.379082389
22875	2.380191461
22876	2.376876831
22877	2.374186601
22878	2.370588077
22879	2.366542169
22880	2.364701089
22881	2.362911375
22882	2.358607553
22883	2.354857429
22884	2.350396903
22885	2.344088981
22886	2.335227148
22887	2.327191013
22888	2.31965031
22889	2.312490928
22890	2.306391247
22891	2.302079406
22892	2.297816772
22893	2.294076737
22894	2.291627741
22895	2.29077337
22896	2.291299433
22897	2.290942895
22898	2.290088827
22899	2.288563443
22900	2.285935926
22901	2.283261067
22902	2.279872618
22903	2.279051094
22904	2.278798403
22905	2.280195234
22906	2.279825585
22907	2.280033421
22908	2.28153361
22909	2.282132454
22910	2.28230349
22911	2.286353535
22912	2.289198394
22913	2.293429888
22914	2.296299348
22915	2.300208367
22916	2.304061923
22917	2.307728009
22918	2.309139224
22919	2.309697123
22920	2.310130192
22921	2.31160602
22922	2.315759534
22923	2.321643421
22924	2.327657856
22925	2.33229957
22926	2.33467524
22927	2.337788008
22928	2.341453756
22929	2.344860939
22930	2.34619616
22931	2.348404334
22932	2.350534403
22933	2.350785606
22934	2.351252762
22935	2.353075939
22936	2.356091304
22937	2.359716116
22938	2.364804903
22939	2.37464218
22940	2.38352143
22941	2.391326073
22942	2.398165426
22943	2.402444958
22944	2.404270317
22945	2.407051979
22946	2.411242695
22947	2.411036479
22948	2.407666787
22949	2.405089574
22950	2.405691341
22951	2.405632693
22952	2.403415571
22953	2.400269286
22954	2.39565573
22955	2.395358875
22956	2.395638813
22957	2.398266628
22958	2.400985422
22959	2.403673028
22960	2.407044148
22961	2.409550089
22962	2.409208248
22963	2.404420982
22964	2.399895343
22965	2.393925423
22966	2.391983512
22967	2.394039216
22968	2.397680343
22969	2.402477299
22970	2.405297654
22971	2.405995286
22972	2.40730316
22973	2.405155095
22974	2.399417104
22975	2.394273226
22976	2.388267163
22977	2.380032281
22978	2.369849138
22979	2.361643605
22980	2.358708453
22981	2.358163097
22982	2.358749593
22983	2.353186501
22984	2.348152371
22985	2.343555119
22986	2.339162474
22987	2.331172461
22988	2.325094929
22989	2.319226287
22990	2.313335538
22991	2.306682681
22992	2.30134315
22993	2.297521752
22994	2.292928396
22995	2.285392365
22996	2.278850243
22997	2.274060868
22998	2.268772773
22999	2.263065269
23000	2.260170603
23001	2.255485469
23002	2.245238893
23003	2.236941767
23004	2.233232519
23005	2.227113277
23006	2.221510212
23007	2.214972947
23008	2.210258412
23009	2.206326833
23010	2.203772573
23011	2.199994878
23012	2.198500073
23013	2.196816818
23014	2.196639743
23015	2.193859178
23016	2.188984524
23017	2.184926142
23018	2.176773668
23019	2.169652114
23020	2.166113078
23021	2.161425554
23022	2.155991037
23023	2.152684269
23024	2.151391303
23025	2.146031549
23026	2.138313034
23027	2.128143837
23028	2.122061249
23029	2.114336421
23030	2.109447434
23031	2.105462235
23032	2.100989037
23033	2.096696749
23034	2.093617408
23035	2.091673238
23036	2.091315004
23037	2.090054009
23038	2.084575919
23039	2.078085841
23040	2.071111635
23041	2.063606412
23042	2.058515684
23043	2.055586095
23044	2.05389546
23045	2.05353461
23046	2.053630254
23047	2.055243871
23048	2.056685241
23049	2.058467839
23050	2.061261278
23051	2.06348358
23052	2.067601746
23053	2.072234645
23054	2.074885313
23055	2.073752661
23056	2.071163637
23057	2.068763021
23058	2.066563207
23059	2.06699924
23060	2.067636354
23061	2.066727573
23062	2.064645853
23063	2.061965209
23064	2.058436722
23065	2.055102887
23066	2.052167029
23067	2.050025801
23068	2.048758541
23069	2.04781572
23070	2.047872078
23071	2.049183279
23072	2.051796716
23073	2.054410151
23074	2.057049357
23075	2.058696306
23076	2.058295125
23077	2.058217962
23078	2.058381342
23079	2.057005567
23080	2.057594094
23081	2.060482746
23082	2.063401123
23083	2.065555772
23084	2.067425713
23085	2.069602175
23086	2.073442153
23087	2.077713728
23088	2.081129552
23089	2.084843033
23090	2.089157997
23091	2.094749163
23092	2.100584871
23093	2.10502256
23094	2.108089562
23095	2.112699365
23096	2.117626022
23097	2.122342776
23098	2.12565271
23099	2.128040716
23100	2.132038697
23101	2.1358288
23102	2.139329865
23103	2.142832656
23104	2.146584348
23105	2.150019124
23106	2.154328282
23107	2.158861065
23108	2.162136468
23109	2.165937248
23110	2.168867909
23111	2.171902583
23112	2.175715525
23113	2.18042907
23114	2.184846002
23115	2.190091368
23116	2.195873652
23117	2.200855595
23118	2.204225358
23119	2.206100441
23120	2.209291739
23121	2.21193418
23122	2.214379194
23123	2.217647175
23124	2.221271425
23125	2.224144141
23126	2.225932308
23127	2.227367198
23128	2.228995412
23129	2.232672318
23130	2.233467777
23131	2.237183916
23132	2.238984007
23133	2.239738671
23134	2.241137337
23135	2.243417868
23136	2.245469283
23137	2.2499108
23138	2.254871711
23139	2.260332877
23140	2.264214025
23141	2.266616913
23142	2.268049099
23143	2.269952866
23144	2.272575053
23145	2.276310326
23146	2.27999636
23147	2.282755398
23148	2.282458485
23149	2.281510484
23150	2.280118235
23151	2.277779313
23152	2.277065724
23153	2.276531772
23154	2.277388148
23155	2.278966695
23156	2.281212215
23157	2.283817875
23158	2.288310959
23159	2.292711211
23160	2.296372197
23161	2.298380159
23162	2.299515964
23163	2.300082692
23164	2.30027469
23165	2.300753722
23166	2.302618694
23167	2.304050198
23168	2.302517093
23169	2.299943027
23170	2.297434151
23171	2.2935189
23172	2.291912493
23173	2.290988942
23174	2.28926237
23175	2.288967321
23176	2.290331901
23177	2.292146327
23178	2.29485174
23179	2.295409603
23180	2.296349233
23181	2.299562718
23182	2.303508681
23183	2.306690223
23184	2.30924827
23185	2.311570636
23186	2.311537637
23187	2.311765261
23188	2.30898402
23189	2.305669271
23190	2.304778981
23191	2.303505725
23192	2.303229329
23193	2.303244891
23194	2.303826023
23195	2.302977857
23196	2.303009584
23197	2.302552589
23198	2.302265791
23199	2.301286568
23200	2.301832041
23201	2.303653113
23202	2.303151495
23203	2.300231923
23204	2.294960578
23205	2.292045849
23206	2.29102746
23207	2.29030049
23208	2.291089099
23209	2.290260303
23210	2.290438849
23211	2.291623646
23212	2.290398505
23213	2.291509199
23214	2.290105982
23215	2.288045608
23216	2.286342298
23217	2.28346907
23218	2.281738155
23219	2.279343709
23220	2.277819945
23221	2.275336621
23222	2.27310379
23223	2.273983679
23224	2.274682203
23225	2.278064596
23226	2.281125494
23227	2.283311681
23228	2.284126711
23229	2.285753251
23230	2.28611803
23231	2.287798736
23232	2.290860846
23233	2.291227242
23234	2.291854634
23235	2.292139744
23236	2.290461036
23237	2.289602935
23238	2.288764716
23239	2.287856727
23240	2.285994842
23241	2.282719398
23242	2.281160304
23243	2.280213888
23244	2.281682332
23245	2.283066502
23246	2.283961107
23247	2.285566869
23248	2.284847501
23249	2.284279524
23250	2.284475387
23251	2.28617113
23252	2.287584989
23253	2.288419556
23254	2.28982939
23255	2.291144951
23256	2.292555702
23257	2.292889885
23258	2.293687866
23259	2.294106849
23260	2.294845716
23261	2.296093403
23262	2.294789776
23263	2.293409757
23264	2.292079456
23265	2.289403802
23266	2.285197656
23267	2.284573795
23268	2.286264665
23269	2.28775579
23270	2.287970626
23271	2.287138872
23272	2.287533835
23273	2.287945846
23274	2.289499892
23275	2.290967062
23276	2.292376512
23277	2.293526143
23278	2.293555148
23279	2.2945259
23280	2.295780102
23281	2.297092749
23282	2.29929648
23283	2.302273328
23284	2.30643908
23285	2.309785242
23286	2.312205636
23287	2.31638469
23288	2.317625393
23289	2.318849657
23290	2.320373178
23291	2.320349763
23292	2.318632587
23293	2.318875534
23294	2.318323844
23295	2.320123557
23296	2.32306363
23297	2.32747957
23298	2.332549932
23299	2.335786403
23300	2.336445935
23301	2.337509945
23302	2.336393691
23303	2.334876058
23304	2.334732541
23305	2.334818504
23306	2.334460137
23307	2.33487638
23308	2.336549119
23309	2.335798642
23310	2.334547195
23311	2.335185947
23312	2.337728645
23313	2.338484953
23314	2.341132531
23315	2.342779598
23316	2.344355422
23317	2.346062818
23318	2.348354111
23319	2.35186385
23320	2.35317452
23321	2.354540443
23322	2.355215433
23323	2.354867902
23324	2.3558707
23325	2.356051281
23326	2.355233369
23327	2.353802959
23328	2.354354269
23329	2.35333805
23330	2.35297635
23331	2.35390049
23332	2.353755523
23333	2.354571776
23334	2.355619519
23335	2.356490684
23336	2.357905904
23337	2.361095997
23338	2.364656556
23339	2.367460839
23340	2.36831335
23341	2.371265754
23342	2.374416768
23343	2.379500001
23344	2.385377764
23345	2.39090172
23346	2.394378532
23347	2.396339558
23348	2.39830186
23349	2.399283407
23350	2.400057766
23351	2.400275192
23352	2.400410665
23353	2.401674784
23354	2.40251021
23355	2.404502648
23356	2.408160734
23357	2.413374191
23358	2.418067999
23359	2.421428274
23360	2.423470568
23361	2.425814897
23362	2.430098953
23363	2.433691197
23364	2.437550456
23365	2.441524089
23366	2.443026729
23367	2.443403032
23368	2.445056247
23369	2.447203119
23370	2.451047696
23371	2.454601873
23372	2.456959096
23373	2.45858852
23374	2.459997276
23375	2.462437846
23376	2.463962578
23377	2.467471737
23378	2.471235616
23379	2.47421006
23380	2.477300517
23381	2.48016416
23382	2.482018366
23383	2.484979862
23384	2.488554529
23385	2.491082755
23386	2.492380616
23387	2.490801544
23388	2.494409154
23389	2.495722386
23390	2.497959874
23391	2.501127064
23392	2.50194147
23393	2.50311574
23394	2.504099651
23395	2.506591978
23396	2.50675315
23397	2.506079614
23398	2.506922296
23399	2.507152435
23400	2.508109763
23401	2.507729664
23402	2.507507305
23403	2.506575736
23404	2.507548387
23405	2.50760727
23406	2.508053392
23407	2.509712045
23408	2.512502274
23409	2.514497256
23410	2.518489248
23411	2.521540295
23412	2.525142778
23413	2.527730655
23414	2.527419397
23415	2.526666321
23416	2.526350648
23417	2.526193533
23418	2.527984695
23419	2.529864827
23420	2.530572761
23421	2.530702438
23422	2.530332164
23423	2.530718704
23424	2.53057853
23425	2.531023547
23426	2.530791315
23427	2.532323437
23428	2.533379629
23429	2.533945023
23430	2.534708135
23431	2.535742749
23432	2.537383168
23433	2.537009564
23434	2.536376011
23435	2.536466795
23436	2.538592201
23437	2.541674012
23438	2.543664698
23439	2.544235229
23440	2.543858912
23441	2.544844114
23442	2.545145777
23443	2.544729897
23444	2.544784687
23445	2.545782981
23446	2.547266508
23447	2.549526777
23448	2.551120585
23449	2.550450852
23450	2.550609143
23451	2.554398967
23452	2.556758886
23453	2.558211961
23454	2.559153911
23455	2.562374519
23456	2.565553079
23457	2.5694501
23458	2.567710125
23459	2.567609685
23460	2.566334004
23461	2.567023854
23462	2.569590277
23463	2.570024909
23464	2.569843581
23465	2.572508466
23466	2.573679142
23467	2.575457662
23468	2.576688614
23469	2.580160422
23470	2.58203737
23471	2.582148279
23472	2.585220588
23473	2.588954778
23474	2.589573763
23475	2.592375089
23476	2.593103385
23477	2.592134102
23478	2.593878507
23479	2.595261934
23480	2.597140119
23481	2.597965703
23482	2.600288203
23483	2.604341539
23484	2.607333212
23485	2.610003896
23486	2.613243163
23487	2.614177805
23488	2.614613143
23489	2.614770052
23490	2.614541081
23491	2.614947272
23492	2.616518372
23493	2.617399911
23494	2.616307116
23495	2.614635393
23496	2.614925517
23497	2.6172535
23498	2.616016949
23499	2.613558591
23500	2.608142391
23501	2.60529516
23502	2.603504175
23503	2.600869315
23504	2.601203744
23505	2.60257337
23506	2.604634531
23507	2.605516029
23508	2.602680603
23509	2.60067488
23510	2.600517975
23511	2.602763735
23512	2.606393143
23513	2.612008215
23514	2.615643203
23515	2.616685334
23516	2.616336956
23517	2.614392239
23518	2.610156065
23519	2.60604393
23520	2.604684438
23521	2.602119953
23522	2.599557037
23523	2.598704137
23524	2.59743555
23525	2.595957554
23526	2.593506014
23527	2.590445057
23528	2.589825627
23529	2.587666016
23530	2.584842053
23531	2.581117529
23532	2.579747907
23533	2.575941646
23534	2.571212206
23535	2.566292677
23536	2.562298166
23537	2.558636278
23538	2.560529121
23539	2.564871459
23540	2.565865349
23541	2.565177336
23542	2.563331393
23543	2.56125644
23544	2.561853926
23545	2.561274
23546	2.558927938
23547	2.557250188
23548	2.556373973
23549	2.552857604
23550	2.554458501
23551	2.555419375
23552	2.554970135
23553	2.553993821
23554	2.55246434
23555	2.549964275
23556	2.546334427
23557	2.544226318
23558	2.539297599
23559	2.534318047
23560	2.531567928
23561	2.529862771
23562	2.52698961
23563	2.525248245
23564	2.523554151
23565	2.525579159
23566	2.529224573
23567	2.533220811
23568	2.533697588
23569	2.5350249
23570	2.53605515
23571	2.535464923
23572	2.533943531
23573	2.532095506
23574	2.531194129
23575	2.529953156
23576	2.525914059
23577	2.520574108
23578	2.514727107
23579	2.509848086
23580	2.507379181
23581	2.506053548
23582	2.503790132
23583	2.500430958
23584	2.496780892
23585	2.494011908
23586	2.493849226
23587	2.494714373
23588	2.495692
23589	2.495282332
23590	2.493647923
23591	2.494330505
23592	2.494026465
23593	2.492735967
23594	2.489658537
23595	2.485398972
23596	2.481726921
23597	2.47917624
23598	2.476512877
23599	2.473491924
23600	2.47227979
23601	2.47148034
23602	2.469316446
23603	2.464058905
23604	2.459192045
23605	2.455858579
23606	2.45438707
23607	2.4542123
23608	2.454261854
23609	2.453246344
23610	2.451559449
23611	2.449289966
23612	2.447237233
23613	2.445479188
23614	2.443834842
23615	2.4417236
23616	2.441846423
23617	2.442988632
23618	2.443431564
23619	2.44217405
23620	2.440978271
23621	2.440374371
23622	2.436810948
23623	2.432126609
23624	2.429507502
23625	2.427734538
23626	2.428435846
23627	2.430000674
23628	2.431300565
23629	2.433399379
23630	2.434729525
23631	2.435009556
23632	2.433863186
23633	2.432701052
23634	2.43294498
23635	2.434653082
23636	2.434978344
23637	2.433778519
23638	2.432281114
23639	2.429915987
23640	2.428820016
23641	2.42696782
23642	2.425987515
23643	2.426226514
23644	2.42788306
23645	2.42975627
23646	2.431960605
23647	2.434880978
23648	2.437446809
23649	2.435435145
23650	2.431667841
23651	2.428728857
23652	2.424885285
23653	2.42175098
23654	2.417641686
23655	2.414121798
23656	2.412942833
23657	2.413681291
23658	2.413492268
23659	2.41364422
23660	2.415229908
23661	2.415722526
23662	2.413665058
23663	2.409677952
23664	2.407916225
23665	2.405791892
23666	2.403902633
23667	2.403164386
23668	2.402345475
23669	2.403097234
23670	2.402395973
23671	2.399170665
23672	2.394996068
23673	2.390282159
23674	2.386257256
23675	2.383610459
23676	2.385303554
23677	2.387149668
23678	2.38649047
23679	2.384727972
23680	2.382518314
23681	2.38156358
23682	2.38198549
23683	2.381996735
23684	2.382255072
23685	2.382286501
23686	2.382015385
23687	2.382744607
23688	2.383855945
23689	2.38460726
23690	2.383324135
23691	2.381654282
23692	2.378092413
23693	2.375545328
23694	2.374133731
23695	2.374086436
23696	2.373005373
23697	2.373037045
23698	2.374689455
23699	2.377753011
23700	2.379340209
23701	2.379506576
23702	2.379588904
23703	2.380848359
23704	2.380399776
23705	2.379079719
23706	2.377896857
23707	2.377124565
23708	2.378123175
23709	2.378256529
23710	2.377747492
23711	2.377374025
23712	2.377770248
23713	2.378377317
23714	2.380945295
23715	2.384539185
23716	2.386740929
23717	2.387062644
23718	2.38671458
23719	2.387043594
23720	2.388383906
23721	2.389021151
23722	2.388505447
23723	2.388732126
23724	2.388798662
23725	2.387526984
23726	2.388001726
23727	2.387215054
23728	2.383276747
23729	2.380814079
23730	2.380712839
23731	2.381816737
23732	2.38301028
23733	2.384947455
23734	2.387107689
23735	2.390863223
23736	2.395257396
23737	2.39966928
23738	2.402085533
23739	2.402866957
23740	2.40508297
23741	2.406328062
23742	2.406204049
23743	2.407743988
23744	2.41050435
23745	2.413377615
23746	2.417120363
23747	2.419180328
23748	2.420906101
23749	2.424134055
23750	2.428406576
23751	2.431910524
23752	2.435063319
23753	2.438324437
23754	2.442679765
23755	2.446367246
23756	2.449082625
23757	2.451289138
23758	2.454498616
23759	2.457827146
23760	2.458246212
23761	2.459013056
23762	2.46035389
23763	2.459071779
23764	2.455770279
23765	2.454716644
23766	2.455827364
23767	2.458599153
23768	2.462108035
23769	2.465375426
23770	2.468957273
23771	2.470579408
23772	2.474001625
23773	2.478107044
23774	2.479728427
23775	2.48059912
23776	2.481509426
23777	2.482835066
23778	2.486869017
23779	2.491790341
23780	2.496744075
23781	2.499817498
23782	2.502198027
23783	2.503724403
23784	2.503945177
23785	2.506187402
23786	2.509432554
23787	2.514160375
23788	2.516495019
23789	2.519220978
23790	2.516849976
23791	2.514287534
23792	2.51417306
23793	2.517604251
23794	2.521920323
23795	2.526880129
23796	2.529800371
23797	2.531856156
23798	2.532640954
23799	2.533658423
23800	2.535461465
23801	2.538110835
23802	2.537975458
23803	2.537168916
23804	2.538766268
23805	2.539855021
23806	2.542148875
23807	2.548506295
23808	2.553160835
23809	2.555248248
23810	2.556606549
23811	2.559387632
23812	2.562218855
23813	2.564987929
23814	2.569490109
23815	2.572240446
23816	2.572129737
23817	2.57128331
23818	2.572942578
23819	2.573411933
